[2026-06-17T16:47:37.386Z] GET http://localhost:8000/uploads/Smobler_logo-03.png → 200 (1ms, -187B)
[2026-06-17T16:47:37.386Z] GET http://localhost:8000/uploads/CareO_Logo.webp → 200 (1ms, -187B)
[2026-06-17T16:47:40.410Z] GET http://localhost:8000/About.html → 200 (12ms, ?B)
[2026-06-17T16:47:40.424Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -743B)
[2026-06-17T16:47:40.424Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T16:47:40.424Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (1ms, -837B)
[2026-06-17T16:47:40.425Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T16:47:40.425Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -836B)
[2026-06-17T16:47:40.540Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-06-17T16:47:40.541Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T16:47:40.541Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, -814B)
[2026-06-17T16:47:40.541Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (?ms, -188B)
[2026-06-17T16:47:40.671Z] GET http://localhost:8000/Industries.html → 200 (1ms, ?B)
[2026-06-17T16:47:40.675Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -743B)
[2026-06-17T16:47:40.676Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T16:47:40.676Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-06-17T16:47:40.676Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T16:47:40.676Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -836B)
[2026-06-17T16:47:40.713Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-06-17T16:47:40.713Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T16:47:40.714Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, -814B)
[2026-06-17T16:47:40.831Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (?ms, -188B)
[2026-06-17T16:47:43.724Z] GET http://localhost:8000/Services.html → 200 (3ms, ?B)
[2026-06-17T16:47:43.731Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -743B)
[2026-06-17T16:47:43.731Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T16:47:43.731Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-06-17T16:47:43.731Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T16:47:43.732Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -836B)
[2026-06-17T16:47:43.878Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-06-17T16:47:43.878Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T16:47:43.878Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, -814B)
[2026-06-17T16:47:43.886Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (?ms, -188B)
[2026-06-17T16:47:44.003Z] GET http://localhost:8000/Industries.html → 200 (2ms, ?B)
[2026-06-17T16:47:44.009Z] GET https://fonts.googleapis.com/css2?family=Inter:wght@300;400;500;600&family=Space+Grotesk:wght@500;600;700;800&family=JetBrains+Mono:wght@400;500&display=swap → 200 (?ms, -743B)
[2026-06-17T16:47:44.009Z] GET https://cdn.tailwindcss.com/ → 200 (?ms, -765B)
[2026-06-17T16:47:44.009Z] GET https://unpkg.com/react@18.3.1/umd/react.development.js → 200 (?ms, -837B)
[2026-06-17T16:47:44.009Z] GET https://unpkg.com/react-dom@18.3.1/umd/react-dom.development.js → 200 (?ms, -836B)
[2026-06-17T16:47:44.010Z] GET https://unpkg.com/@babel/standalone@7.29.0/babel.min.js → 200 (?ms, -836B)
[2026-06-17T16:47:44.046Z] GET https://fonts.gstatic.com/s/inter/v20/UcC73FwrK3iLTeHuS_nVMrMxCp50SjIa1ZL7W0Q5nw.woff2 → 200 (?ms, -814B)
[2026-06-17T16:47:44.046Z] GET https://fonts.gstatic.com/s/jetbrainsmono/v24/tDbv2o-flEEny0FZhsfKu5WU4zr3E_BX0PnT8RD8yKwBNntkaToggR7BYRbKPxDcwgknk-4.woff2 → 200 (?ms, -814B)
[2026-06-17T16:47:44.047Z] GET https://fonts.gstatic.com/s/spacegrotesk/v22/V8mDoQDjQSkFtoMM3T6r8E7mPbF4C_k3HqU.woff2 → 200 (?ms, -814B)
[2026-06-17T16:47:44.159Z] GET http://localhost:8000/uploads/LOGO%202.png → 200 (?ms, -188B)
